,0,1,2,3,4
58,M41205.jpg,0.0,Blue,Green,White
59,M41333.jpg,0.0,Brown,Green,Hispanic
60,M41543.jpg,0.0,Brown,Green,Hispanic
61,M41691.jpg,0.0,Brown,Green,Black
62,M41766.jpg,0.0,Blue,Green,White
63,M41836.jpg,1.0,Green,Green,White
64,M41843.jpg,0.0,Brown,Green,White
65,M41936.jpg,1.0,Green,Green,White
66,M42020.jpg,1.0,Green,Green,White
67,M42058.jpg,0.0,Brown,Green,White
68,M42211.jpg,0.0,Brown,Green,White
69,N00855.jpg,1.0,Green,Green,White
70,N03141.jpg,0.0,Brown,Green,White
71,N03186.jpg,1.0,Green,Green,White
72,N03833.jpg,0.0,Blue,Green,White
73,N06303.jpg,0.0,Brown,Green,White
74,N06353.jpg,1.0,Green,Green,White
75,N07611.jpg,0.0,Brown,Green,White
76,N08142.jpg,0.0,Brown,Green,White
77,N10909.jpg,0.0,Brown,Green,White
78,N11021.jpg,0.0,Brown,Green,White
79,N11275.jpg,0.0,Brown,Green,White
80,N12167.jpg,1.0,Green,Green,White
81,N12621.jpg,0.0,Brown,Green,White
82,N12743.jpg,0.0,Blue,Green,White
83,N13913.jpg,0.0,Brown,Green,White
84,N14188.jpg,0.0,Blue,Green,White
85,N16335.jpg,0.0,Blue,Green,White
86,N16358.jpg,0.0,Blue,Green,White
87,N20486.jpg,1.0,Green,Green,White
88,N20769.jpg,1.0,Green,Green,White
89,N21652.jpg,1.0,Green,Green,White
90,N24128.jpg,0.0,Brown,Green,Black
91,N26364.jpg,0.0,Blue,Green,White
92,N28143.jpg,0.0,Brown,Green,White
93,N28158.jpg,0.0,Brown,Green,White
94,N30831.jpg,1.0,Green,Green,White
95,N32350.jpg,1.0,Green,Green,White
96,N33658.jpg,0.0,Brown,Green,White
97,N34184.jpg,1.0,Green,Green,White
98,N34384.jpg,0.0,Blue,Green,White
99,N34427.jpg,1.0,Green,Green,White
100,N36236.jpg,0.0,Brown,Green,White
101,N36369.jpg,0.0,Brown,Green,White
102,N37596.jpg,0.0,Brown,Green,White
103,N37993.jpg,0.0,Blue,Green,White
104,N38037.jpg,0.0,Brown,Green,White
105,N40051.jpg,1.0,Green,Green,Black
106,N40080.jpg,0.0,Brown,Green,White
107,N40115.jpg,1.0,Green,Green,White
108,N41046.jpg,0.0,Brown,Green,Hispanic
109,N41772.jpg,0.0,Brown,Green,Black
110,N41943.jpg,0.0,Blue,Green,White
111,N42054.jpg,0.0,Brown,Green,White
112,N42519.jpg,0.0,Blue,Green,Black
113,N42979.jpg,0.0,Brown,Green,White
114,N43491.jpg,0.0,Brown,Green,White
115,N43529.jpg,0.0,Brown,Green,White
116,N46044.jpg,1.0,Green,Green,White
117,N47741.jpg,0.0,Brown,Green,White
118,N47868.jpg,0.0,Brown,Green,White
119,N48029.jpg,0.0,Brown,Green,White
120,N51361.jpg,1.0,Green,Green,White
121,N51599.jpg,1.0,Green,Green,White
122,N52001.jpg,0.0,Blue,Green,White
123,N53310.jpg,1.0,Green,Green,White
124,N53768.jpg,1.0,Green,Green,White
125,N54204.jpg,0.0,Brown,Green,White
126,N56273.jpg,0.0,Brown,Green,White
127,N56305.jpg,0.0,Blue,Green,White
128,N58088.jpg,0.0,Brown,Green,White
129,N62063.jpg,0.0,Brown,Green,White
130,N62145.jpg,0.0,Brown,Green,Black
131,N62709.jpg,1.0,Green,Green,White
132,N63224.jpg,0.0,Brown,Green,White
133,N63787.jpg,1.0,Green,Green,White
134,N63978.jpg,0.0,Brown,Green,White
135,N67906.jpg,1.0,Green,Green,White
136,N70025.jpg,0.0,Brown,Green,White
137,N70134.jpg,0.0,Brown,Green,White
138,N70191.jpg,0.0,Brown,Green,White
139,N70213.jpg,0.0,Brown,Green,White
140,N70316.jpg,0.0,Blue,Green,White
141,N70362.jpg,1.0,Green,Green,White
142,N70368.jpg,0.0,Brown,Green,Hispanic
143,N71525.jpg,0.0,Brown,Green,White
144,N72459.jpg,0.0,Blue,Green,White
145,N72466.jpg,0.0,Brown,Green,White
146,N72481.jpg,0.0,Blue,Green,White
147,N72934.jpg,0.0,Blue,Green,White
148,N73019.jpg,0.0,Brown,Green,White
149,N73057.jpg,1.0,Green,Green,White
150,N73372.jpg,0.0,Blue,Green,Black
151,N74074.jpg,0.0,Brown,Green,Black
152,N74375.jpg,0.0,Brown,Green,Black
153,N74477.jpg,0.0,Blue,Green,White
154,N74532.jpg,1.0,Green,Green,White
155,N74597.jpg,1.0,Green,Green,White
156,N76059.jpg,1.0,Green,Green,White
157,N76096.jpg,0.0,Blue,Green,White
158,N76237.jpg,0.0,Brown,Green,White
159,N76343.jpg,0.0,Brown,Green,White
160,N77055.jpg,0.0,Brown,Green,White
161,N77177.jpg,1.0,Green,Green,White
162,N77683.jpg,0.0,Brown,Green,White
163,N77789.jpg,0.0,Brown,Green,White
164,N77871.jpg,0.0,Brown,Green,White
165,N77947.jpg,1.0,Green,Green,White
166,N81358.jpg,0.0,Blue,Green,White
167,N81518.jpg,1.0,Green,Green,White
168,N82544.jpg,0.0,Blue,Green,White
169,N82643.jpg,1.0,Green,Green,White
170,N82722.jpg,0.0,Brown,Green,White
171,N82824.jpg,0.0,Brown,Green,White
172,N83491.jpg,0.0,Brown,Green,White
173,N83863.jpg,0.0,Brown,Green,Black
174,N83930.jpg,0.0,Blue,Green,Black
175,N84007.jpg,1.0,Green,Green,White
176,N84064.jpg,0.0,Blue,Green,White
177,N84550.jpg,0.0,Brown,Green,White
178,N84556.jpg,1.0,Green,Green,White
179,N85010.jpg,0.0,Blue,Green,Black
180,N85060.jpg,1.0,Green,Green,White
181,N87582.jpg,0.0,Brown,Green,White
182,N87611.jpg,0.0,Brown,Green,White
183,N87644.jpg,0.0,Brown,Green,White
184,N87681.jpg,0.0,Brown,Green,White
185,N87693.jpg,0.0,Brown,Green,White
186,N87764.jpg,0.0,Brown,Green,White
187,N90251.jpg,0.0,Blue,Green,White
188,N90801.jpg,0.0,Blue,Green,Black
189,N90815.jpg,1.0,Green,Green,White
190,N90816.jpg,0.0,Brown,Green,White
191,N90945.jpg,1.0,Green,Green,White
192,N91183.jpg,1.0,Green,Green,White
193,N91415.jpg,0.0,Blue,Green,White
194,N92287.jpg,0.0,Brown,Green,Black
195,N92475.jpg,0.0,Brown,Green,Black
196,N92577.jpg,0.0,Brown,Green,Black
197,N92685.jpg,1.0,Green,Green,White
198,N93226.jpg,0.0,Brown,Green,White
199,N93935.jpg,1.0,Green,Green,White
200,N94738.jpg,0.0,Brown,Green,White
201,N95382.jpg,0.0,Blue,Green,Black
202,N95470.jpg,0.0,Brown,Green,White
203,N95564.jpg,0.0,Brown,Green,White
204,N95594.jpg,0.0,Blue,Green,White
205,N97172.jpg,0.0,Brown,Green,White
206,N97355.jpg,0.0,Brown,Green,White
207,N97724.jpg,0.0,Blue,Green,White
208,N97752.jpg,0.0,Brown,Green,White
209,N97967.jpg,0.0,Brown,Green,White
210,N97973.jpg,0.0,Brown,Green,White
211,N98015.jpg,0.0,Brown,Green,White
212,R00162.jpg,1.0,Green,Green,White
213,R00355.jpg,0.0,Brown,Green,Hispanic
214,R00411.jpg,0.0,Brown,Green,White
215,R00471.jpg,0.0,Brown,Green,White
216,R00626.jpg,0.0,Blue,Green,White
217,R00648.jpg,0.0,Blue,Green,White
218,R00769.jpg,0.0,Brown,Green,White
219,R01021.jpg,0.0,Blue,Green,White
220,R01184.jpg,0.0,Brown,Green,Black
221,R01396.jpg,0.0,Blue,Green,White
222,R01650.jpg,0.0,Brown,Green,White
223,R01776.jpg,0.0,Brown,Green,White
224,R01992.jpg,0.0,Brown,Green,White
225,R02208.jpg,0.0,Brown,Green,White
226,R02922.jpg,0.0,Brown,Green,White
227,R02940.jpg,0.0,Brown,Green,White
228,R03156.jpg,0.0,Brown,Green,White
229,R03265.jpg,0.0,Blue,Green,White
230,R03353.jpg,0.0,Blue,Green,White
231,R03516.jpg,0.0,Brown,Green,White
232,R03576.jpg,0.0,Brown,Green,White
233,R03961.jpg,0.0,Brown,Green,White
234,R04245.jpg,0.0,Blue,Green,White
235,R04262.jpg,1.0,Green,Green,White
236,R04643.jpg,1.0,Green,Green,White
237,R04674.jpg,1.0,Green,Green,White
238,R05042.jpg,1.0,Green,Green,White
239,R05370.jpg,0.0,Brown,Green,White
240,R05446.jpg,0.0,Blue,Green,White
241,R05929.jpg,1.0,Green,Green,White
242,R06249.jpg,0.0,Brown,Green,White
243,R06411.jpg,0.0,Brown,Green,White
244,R06537.jpg,0.0,Brown,Green,White
245,R06833.jpg,0.0,Brown,Green,White
246,R07128.jpg,0.0,Brown,Green,White
247,R07270.jpg,0.0,Brown,Green,White
248,R07493.jpg,0.0,Blue,Green,White
249,R08418.jpg,0.0,Brown,Green,White
250,R08731.jpg,0.0,Blue,Green,White
251,R09203.jpg,0.0,Brown,Green,White
252,R09304.jpg,1.0,Green,Green,Black
253,R09910.jpg,0.0,Brown,Green,White
254,R09919.jpg,1.0,Green,Green,White
255,R09922.jpg,0.0,Brown,Green,White
256,R10284.jpg,1.0,Green,Green,White
257,R10295.jpg,1.0,Green,Green,White
258,R10663.jpg,0.0,Brown,Green,White
259,R10689.jpg,0.0,Blue,Green,White
260,R10903.jpg,1.0,Green,Green,White
261,R11035.jpg,1.0,Green,Green,White
262,R11299.jpg,0.0,Brown,Green,White
263,R11657.jpg,1.0,Green,Green,Hispanic
264,R11665.jpg,0.0,Blue,Green,White
265,R11941.jpg,0.0,Blue,Green,Hispanic
266,R12421.jpg,0.0,Brown,Green,White
267,R12735.jpg,0.0,Brown,Green,White
268,R12772.jpg,1.0,Green,Green,White
269,R12838.jpg,1.0,Green,Green,White
270,R13238.jpg,1.0,Green,Green,White
271,R13336.jpg,0.0,Brown,Green,White
272,R13502.jpg,0.0,Blue,Green,White
273,R13709.jpg,1.0,Green,Green,White
274,R14859.jpg,1.0,Green,Green,White
275,R14870.jpg,0.0,Brown,Green,White
276,R15033.jpg,0.0,Brown,Green,White
277,R15181.jpg,1.0,Green,Green,White
278,R15258.jpg,0.0,Brown,Green,White
279,R15630.jpg,0.0,Brown,Green,White
280,R15816.jpg,0.0,Brown,Green,White
281,R15874.jpg,1.0,Green,Green,White
282,R16096.jpg,0.0,Blue,Green,Black
283,R16199.jpg,0.0,Brown,Green,White
284,R16426.jpg,0.0,Brown,Green,White
285,R16457.jpg,0.0,Brown,Green,White
286,R16549.jpg,0.0,Blue,Green,White
287,R16726.jpg,0.0,Blue,Green,White
288,R17349.jpg,0.0,Brown,Green,White
289,R17356.jpg,1.0,Green,Green,White
290,R17361.jpg,1.0,Green,Green,White
291,R17844.jpg,1.0,Green,Green,White
292,R18081.jpg,0.0,Blue,Green,White
293,R18150.jpg,0.0,Brown,Green,White
294,R18236.jpg,0.0,Brown,Green,White
295,R18398.jpg,1.0,Green,Green,White
296,R18501.jpg,0.0,Brown,Green,White
297,R18781.jpg,0.0,Brown,Green,White
298,R18999.jpg,0.0,Brown,Green,Black
299,R19364.jpg,0.0,Brown,Green,White
300,R19453.jpg,0.0,Brown,Green,White
301,R19466.jpg,1.0,Green,Green,White
302,R19750.jpg,1.0,Green,Green,White
303,R20079.jpg,1.0,Green,Green,Black
304,R20123.jpg,1.0,Green,Green,White
305,R20647.jpg,0.0,Blue,Green,White
306,R20658.jpg,0.0,Brown,Green,White
307,R20902.jpg,0.0,Brown,Green,White
308,R21446.jpg,0.0,Blue,Green,White
309,R21591.jpg,0.0,Brown,Green,White
310,R21657.jpg,0.0,Brown,Green,White
311,R21668.jpg,1.0,Green,Green,White
312,R22009.jpg,0.0,Brown,Green,White
313,R22168.jpg,0.0,Brown,Green,White
314,R22356.jpg,0.0,Blue,Green,White
315,R22493.jpg,0.0,Brown,Green,White
316,R22516.jpg,0.0,Blue,Green,White
317,R22850.jpg,0.0,Brown,Green,White
318,R22985.jpg,0.0,Brown,Green,White
319,R22991.jpg,0.0,Blue,Green,Hispanic
320,R23098.jpg,1.0,Green,Green,Hispanic
321,R23130.jpg,0.0,Brown,Green,White
322,R23396.jpg,0.0,Brown,Green,Black
323,R23445.jpg,0.0,Brown,Green,White
324,R23704.jpg,0.0,Brown,Green,White
325,R23757.jpg,1.0,Green,Green,Black
326,R23859.jpg,0.0,Brown,Green,White
327,R23877.jpg,1.0,Green,Green,White
328,R24405.jpg,0.0,Brown,Green,White
329,R25099.jpg,0.0,Brown,Green,White
330,R25418.jpg,0.0,Brown,Green,White
331,R25483.jpg,1.0,Green,Green,White
332,R25586.jpg,0.0,Brown,Green,White
333,R25675.jpg,0.0,Brown,Green,White
334,R25830.jpg,0.0,Brown,Green,Hispanic
335,R25914.jpg,0.0,Brown,Green,Hispanic
336,R25938.jpg,1.0,Green,Green,White
337,R26112.jpg,0.0,Brown,Green,White
338,R26248.jpg,0.0,Brown,Green,Black
339,R26250.jpg,0.0,Brown,Green,Black
340,R26531.jpg,0.0,Brown,Green,White
341,R26657.jpg,1.0,Green,Green,White
342,R26685.jpg,0.0,Brown,Green,Black
343,R27136.jpg,0.0,Blue,Green,White
344,R27184.jpg,0.0,Brown,Green,White
345,R27187.jpg,0.0,Brown,Green,White
346,R27327.jpg,1.0,Green,Green,White
347,R27351.jpg,0.0,Brown,Green,White
348,R27355.jpg,0.0,Blue,Green,White
349,R27387.jpg,0.0,Brown,Green,White
350,R27590.jpg,0.0,Brown,Green,White
351,R27796.jpg,0.0,Brown,Green,White
352,R27853.jpg,0.0,Brown,Green,White
353,R27990.jpg,0.0,Brown,Green,White
354,R28042.jpg,0.0,Brown,Green,White
355,R28171.jpg,0.0,Brown,Green,White
356,R28906.jpg,0.0,Blue,Green,White
357,R29085.jpg,1.0,Green,Green,White
358,R29224.jpg,1.0,Green,Green,White
359,R29394.jpg,0.0,Brown,Green,Hispanic
360,R29558.jpg,1.0,Green,Green,White
361,R29593.jpg,0.0,Blue,Green,White
362,R30054.jpg,0.0,Blue,Green,White
363,R30591.jpg,0.0,Brown,Green,White
364,R30793.jpg,1.0,Green,Green,Black
365,R30828.jpg,0.0,Brown,Green,White
366,R31025.jpg,1.0,Green,Green,White
367,R31477.jpg,1.0,Green,Green,White
368,R31612.jpg,0.0,Brown,Green,White
369,R31623.jpg,0.0,Brown,Green,White
370,R31668.jpg,0.0,Brown,Green,White
371,R31958.jpg,0.0,Blue,Green,White
372,R32024.jpg,0.0,Brown,Green,White
373,R32503.jpg,0.0,Brown,Green,White
374,R32515.jpg,0.0,Brown,Green,White
375,R32532.jpg,0.0,Brown,Green,White
376,R32614.jpg,0.0,Brown,Green,White
377,R32677.jpg,0.0,Blue,Green,White
378,R32896.jpg,0.0,Brown,Green,White
379,R32984.jpg,0.0,Brown,Green,White
380,R33092.jpg,1.0,Green,Green,White
381,R33129.jpg,0.0,Brown,Green,White
382,R33459.jpg,0.0,Brown,Green,White
383,R33498.jpg,0.0,Brown,Green,White
384,R33797.jpg,0.0,Brown,Green,Hispanic
385,R33866.jpg,0.0,Brown,Green,White
386,R34509.jpg,0.0,Brown,Green,Black
387,R34582.jpg,0.0,Brown,Green,White
388,R34618.jpg,0.0,Brown,Green,White
389,R34693.jpg,1.0,Green,Green,Hispanic
390,R35704.jpg,0.0,Brown,Green,Hispanic
391,R36087.jpg,1.0,Green,Green,White
392,R36263.jpg,1.0,Green,Green,White
393,R36515.jpg,1.0,Green,Green,White
394,R36548.jpg,0.0,Brown,Green,White
395,R37360.jpg,0.0,Brown,Green,White
396,R37443.jpg,0.0,Brown,Green,White
397,R37606.jpg,1.0,Green,Green,White
398,R39167.jpg,0.0,Brown,Green,White
399,R39176.jpg,1.0,Green,Green,White
400,R39336.jpg,0.0,Brown,Green,White
401,R40174.jpg,0.0,Brown,Green,White
402,R40429.jpg,0.0,Brown,Green,White
403,R40456.jpg,0.0,Brown,Green,White
404,R40501.jpg,0.0,Brown,Green,White
405,R40649.jpg,0.0,Brown,Green,Black
406,R40689.jpg,0.0,Brown,Green,White
407,R40935.jpg,1.0,Green,Green,White
408,R41175.jpg,1.0,Green,Green,Black
409,R41487.jpg,0.0,Brown,Green,White
410,R41495.jpg,0.0,Blue,Green,White
411,R41915.jpg,1.0,Green,Green,White
412,R42111.jpg,0.0,Brown,Green,White
413,R42115.jpg,0.0,Blue,Green,White
414,R42198.jpg,0.0,Brown,Green,Hispanic
415,R43215.jpg,0.0,Brown,Green,White
416,R43233.jpg,0.0,Brown,Green,White
417,R43239.jpg,1.0,Green,Green,White
418,R43290.jpg,0.0,Brown,Green,White
419,R43759.jpg,0.0,Blue,Green,White
420,R43804.jpg,1.0,Green,Green,White
421,R44275.jpg,1.0,Green,Green,White
422,R44319.jpg,0.0,Brown,Green,White
423,R44447.jpg,1.0,Green,Green,White
424,R44504.jpg,0.0,Brown,Green,White
425,R45411.jpg,0.0,Blue,Green,White
426,R45497.jpg,0.0,Brown,Green,Black
427,R45533.jpg,0.0,Brown,Green,White
428,R45707.jpg,0.0,Brown,Green,White
429,R45841.jpg,0.0,Brown,Green,White
430,R46144.jpg,0.0,Brown,Green,White
431,R46212.jpg,1.0,Green,Green,Hispanic
432,R46219.jpg,0.0,Brown,Green,Black
433,R46221.jpg,0.0,Brown,Green,White
434,R46316.jpg,0.0,Brown,Green,Hispanic
435,R46346.jpg,0.0,Brown,Green,White
436,R46398.jpg,0.0,Brown,Green,White
437,R46525.jpg,0.0,Blue,Green,White
438,R46530.jpg,0.0,Brown,Green,White
439,R46670.jpg,0.0,Brown,Green,White
440,R47023.jpg,0.0,Blue,Green,White
441,R47119.jpg,1.0,Green,Green,White
442,R47276.jpg,0.0,Brown,Green,White
443,R47427.jpg,0.0,Brown,Green,White
444,R47460.jpg,1.0,Green,Green,White
445,R47514.jpg,1.0,Green,Green,White
446,R47805.jpg,1.0,Green,Green,White
447,R48274.jpg,0.0,Blue,Green,White
448,R48598.jpg,0.0,Brown,Green,White
449,R48669.jpg,0.0,Brown,Green,White
450,R48770.jpg,0.0,Brown,Green,White
451,R48935.jpg,1.0,Green,Green,Hispanic
452,R49307.jpg,0.0,Blue,Green,White
453,R49350.jpg,1.0,Green,Green,White
454,R49466.jpg,1.0,Green,Green,White
455,R49542.jpg,0.0,Brown,Green,White
456,R49746.jpg,0.0,Brown,Green,White
457,R49747.jpg,0.0,Blue,Green,White
458,R49868.jpg,0.0,Brown,Green,Hispanic
459,R50030.jpg,0.0,Brown,Green,White
460,R50140.jpg,0.0,Brown,Green,Black
461,R50201.jpg,0.0,Brown,Green,Hispanic
462,R50537.jpg,1.0,Green,Green,White
463,R50550.jpg,0.0,Brown,Green,White
464,R50632.jpg,1.0,Green,Green,White
465,R50680.jpg,1.0,Green,Green,White
466,R50823.jpg,0.0,Brown,Green,White
467,R51247.jpg,0.0,Blue,Green,White
468,R51254.jpg,1.0,Green,Green,White
469,R51321.jpg,1.0,Green,Green,White
470,R51703.jpg,0.0,Brown,Green,White
471,R51744.jpg,0.0,Blue,Green,Hispanic
472,R51975.jpg,0.0,Blue,Green,Hispanic
473,R52042.jpg,0.0,Brown,Green,Black
474,R52103.jpg,0.0,Blue,Green,Black
475,R52437.jpg,0.0,Brown,Green,White
476,R52773.jpg,0.0,Brown,Green,White
477,R52798.jpg,1.0,Green,Green,White
478,R52802.jpg,0.0,Blue,Green,White
479,R52847.jpg,0.0,Brown,Green,White
480,R53127.jpg,1.0,Green,Green,White
481,R53217.jpg,0.0,Blue,Green,White
482,R53259.jpg,0.0,Blue,Green,White
483,R53289.jpg,1.0,Green,Green,White
484,R53296.jpg,1.0,Green,Green,Hispanic
485,R53493.jpg,0.0,Blue,Green,White
486,R53670.jpg,0.0,Blue,Green,White
487,R53927.jpg,1.0,Green,Green,White
488,R54183.jpg,0.0,Brown,Green,White
489,R54334.jpg,1.0,Green,Green,White
490,R54382.jpg,0.0,Brown,Green,White
491,R54601.jpg,0.0,Brown,Green,White
492,R54877.jpg,0.0,Brown,Green,White
493,R55014.jpg,1.0,Green,Green,White
494,R55052.jpg,1.0,Green,Green,White
495,R55209.jpg,1.0,Green,Green,White
496,R55570.jpg,1.0,Green,Green,Hispanic
497,R56107.jpg,0.0,Brown,Green,White
498,R56112.jpg,0.0,Brown,Green,Hispanic
499,R56703.jpg,0.0,Brown,Green,White
500,R56740.jpg,0.0,Brown,Green,White
501,R56848.jpg,0.0,Blue,Green,White
502,R56896.jpg,0.0,Brown,Green,White
503,R57561.jpg,0.0,Brown,Green,White
504,R57838.jpg,0.0,Brown,Green,White
505,R57884.jpg,0.0,Brown,Green,Hispanic
506,R57901.jpg,0.0,Brown,Green,White
507,R57990.jpg,1.0,Green,Green,White
508,R58446.jpg,0.0,Blue,Green,Hispanic
509,R58614.jpg,0.0,Blue,Green,White
510,R58667.jpg,0.0,Blue,Green,White
511,R58737.jpg,0.0,Brown,Green,White
512,R59081.jpg,0.0,Brown,Green,White
513,R59156.jpg,1.0,Green,Green,White
514,R59215.jpg,0.0,Brown,Green,White
515,R59265.jpg,0.0,Blue,Green,White
516,R59358.jpg,1.0,Green,Green,White
517,R59517.jpg,0.0,Brown,Green,Hispanic
518,R59586.jpg,0.0,Blue,Green,White
519,R59804.jpg,0.0,Blue,Green,White
520,R60034.jpg,0.0,Brown,Green,Hispanic
521,R60262.jpg,0.0,Brown,Green,Hispanic
522,R60327.jpg,1.0,Green,Green,White
523,R60361.jpg,1.0,Green,Green,White
524,R60372.jpg,0.0,Blue,Green,White
525,R60493.jpg,1.0,Green,Green,Black
526,R60795.jpg,0.0,Brown,Green,Black
527,R60796.jpg,0.0,Blue,Green,White
528,R61007.jpg,1.0,Green,Green,White
529,R61009.jpg,0.0,Brown,Green,White
530,R61164.jpg,0.0,Blue,Green,White
531,R61196.jpg,0.0,Brown,Green,White
532,R61204.jpg,0.0,Blue,Green,White
533,R61547.jpg,0.0,Blue,Green,White
534,R62263.jpg,0.0,Brown,Green,White
535,R62599.jpg,0.0,Brown,Green,White
536,R62708.jpg,1.0,Green,Green,Black
537,R62901.jpg,0.0,Brown,Green,White
538,R63145.jpg,0.0,Blue,Green,White
539,R63163.jpg,0.0,Brown,Green,White
540,R63315.jpg,0.0,Brown,Green,White
541,R63348.jpg,0.0,Brown,Green,White
542,R63490.jpg,1.0,Green,Green,White
543,R64041.jpg,0.0,Blue,Green,White
544,R64061.jpg,0.0,Blue,Green,White
545,R64075.jpg,0.0,Brown,Green,White
546,R64210.jpg,0.0,Blue,Green,White
547,R64336.jpg,1.0,Green,Green,Hispanic
548,R64476.jpg,0.0,Brown,Green,White
549,R64523.jpg,0.0,Brown,Green,White
550,R64672.jpg,0.0,Brown,Green,White
551,R64924.jpg,1.0,Green,Green,White
552,R65073.jpg,0.0,Brown,Green,White
553,R65284.jpg,0.0,Brown,Green,White
554,R65461.jpg,0.0,Brown,Green,White
555,R65680.jpg,0.0,Brown,Green,White
556,R66022.jpg,0.0,Brown,Green,White
557,R66136.jpg,1.0,Green,Green,White
558,R66138.jpg,0.0,Brown,Green,White
559,R66202.jpg,1.0,Green,Green,White
560,R66341.jpg,0.0,Brown,Green,White
561,R66695.jpg,0.0,Brown,Green,Hispanic
562,R66744.jpg,0.0,Blue,Green,White
563,R66960.jpg,1.0,Green,Green,White
564,R67157.jpg,1.0,Green,Green,White
565,R67225.jpg,0.0,Brown,Green,White
566,R67325.jpg,1.0,Green,Green,White
567,R67724.jpg,1.0,Green,Green,White
568,R67992.jpg,0.0,Blue,Green,White
569,R68158.jpg,0.0,Brown,Green,White
570,R68332.jpg,1.0,Green,Green,White
571,R68433.jpg,0.0,Brown,Green,Black
572,R68461.jpg,0.0,Brown,Green,White
573,R68481.jpg,0.0,Blue,Green,White
574,R68534.jpg,0.0,Brown,Green,White
575,R68690.jpg,0.0,Blue,Green,White
576,R69054.jpg,0.0,Brown,Green,Hispanic
577,R69570.jpg,0.0,Brown,Green,White
578,R69885.jpg,0.0,Brown,Green,White
579,R69910.jpg,0.0,Brown,Green,White
580,R69911.jpg,0.0,Brown,Green,White
581,R70068.jpg,0.0,Blue,Green,White
582,R70077.jpg,0.0,Blue,Green,White
583,R70237.jpg,1.0,Green,Green,White
584,R70264.jpg,0.0,Blue,Green,White
585,R70421.jpg,0.0,Brown,Green,White
586,R70463.jpg,0.0,Blue,Green,Hispanic
587,R70592.jpg,0.0,Brown,Green,White
588,R70623.jpg,0.0,Brown,Green,White
589,R70796.jpg,0.0,Brown,Green,White
590,R71106.jpg,0.0,Brown,Green,White
591,R71227.jpg,1.0,Green,Green,Hispanic
592,R71702.jpg,0.0,Brown,Green,White
593,R72147.jpg,0.0,Brown,Green,White
594,R72493.jpg,1.0,Green,Green,White
595,R72795.jpg,1.0,Green,Green,Black
596,R72825.jpg,0.0,Brown,Green,White
597,R72990.jpg,0.0,Brown,Green,White
598,R73003.jpg,0.0,Brown,Green,White
599,R73047.jpg,0.0,Blue,Green,White
600,R73367.jpg,0.0,Blue,Green,White
601,R73393.jpg,0.0,Brown,Green,Black
602,R73490.jpg,0.0,Brown,Green,White
603,R73686.jpg,1.0,Green,Green,White
